CID X LOC_NUM X VENDOR,target
Y54VBG5 X 1.0 X 113,1
Y54VBG5 X 1.0 X 79,1
Y54VBG5 X 1.0 X 23,1
Y54VBG5 X 1.0 X 231,1
Y54VBG5 X 1.0 X 391,1
Y54VBG5 X 1.0 X 55,1
Y54VBG5 X 1.0 X 28,1
Y54VBG5 X 1.0 X 106,1
Y54VBG5 X 1.0 X 33,1
Y54VBG5 X 1.0 X 157,1
Y54VBG5 X 1.0 X 189,1
Y54VBG5 X 1.0 X 104,1
Y54VBG5 X 1.0 X 13,1
Y54VBG5 X 1.0 X 83,1
Y54VBG5 X 1.0 X 90,1
Y54VBG5 X 1.0 X 846,1
Y54VBG5 X 1.0 X 583,1
Y54VBG5 X 1.0 X 44,1
Y54VBG5 X 1.0 X 176,1
Y54VBG5 X 1.0 X 237,1
Y54VBG5 X 1.0 X 289,1
Y54VBG5 X 1.0 X 76,1
Y54VBG5 X 1.0 X 43,1
Y54VBG5 X 1.0 X 85,1
Y54VBG5 X 1.0 X 134,1
Y54VBG5 X 1.0 X 356,1
Y54VBG5 X 1.0 X 192,1
Y54VBG5 X 1.0 X 303,1
Y54VBG5 X 1.0 X 577,1
Y54VBG5 X 1.0 X 81,1
Y54VBG5 X 1.0 X 221,1
8M8CHLS X 0.0 X 4,1
8M8CHLS X 0.0 X 105,1
8M8CHLS X 0.0 X 84,1
8M8CHLS X 0.0 X 193,1
8M8CHLS X 0.0 X 20,1
8M8CHLS X 0.0 X 33,1
8M8CHLS X 0.0 X 83,1
8M8CHLS X 0.0 X 846,1
8M8CHLS X 1.0 X 105,1
8M8CHLS X 1.0 X 86,1
8M8CHLS X 1.0 X 84,1
8M8CHLS X 1.0 X 386,1
8M8CHLS X 1.0 X 83,1
8M8CHLS X 1.0 X 846,1
8M8CHLS X 1.0 X 85,1
8M8CHLS X 2.0 X 4,1
8M8CHLS X 2.0 X 105,1
8M8CHLS X 2.0 X 86,1
8M8CHLS X 2.0 X 84,1
8M8CHLS X 2.0 X 193,1
8M8CHLS X 2.0 X 386,1
8M8CHLS X 2.0 X 113,1
8M8CHLS X 2.0 X 391,1
8M8CHLS X 2.0 X 189,1
8M8CHLS X 2.0 X 83,1
8M8CHLS X 2.0 X 90,1
8M8CHLS X 2.0 X 85,1
8M8CHLS X 2.0 X 356,1
ZDEEG6J X 0.0 X 195,1
ZDEEG6J X 0.0 X 4,1
ZDEEG6J X 0.0 X 159,1
ZDEEG6J X 0.0 X 105,1
ZDEEG6J X 0.0 X 78,1
ZDEEG6J X 0.0 X 84,1
ZDEEG6J X 0.0 X 193,1
ZDEEG6J X 0.0 X 20,1
ZDEEG6J X 0.0 X 113,1
ZDEEG6J X 0.0 X 33,1
ZDEEG6J X 0.0 X 189,1
ZDEEG6J X 0.0 X 83,1
ZDEEG6J X 1.0 X 4,1
ZDEEG6J X 1.0 X 159,1
ZDEEG6J X 1.0 X 78,1
ZDEEG6J X 1.0 X 92,1
ZDEEG6J X 1.0 X 20,1
ZDEEG6J X 1.0 X 113,1
ZDEEG6J X 1.0 X 79,1
ZDEEG6J X 1.0 X 33,1
ZDEEG6J X 1.0 X 157,1
ZDEEG6J X 1.0 X 104,1
UX6KBYR X 0.0 X 199,1
UX6KBYR X 0.0 X 855,1
UX6KBYR X 0.0 X 203,1
UX6KBYR X 0.0 X 196,1
UX6KBYR X 0.0 X 192,1
UX6KBYR X 0.0 X 161,1
UX6KBYR X 0.0 X 573,1
UX6KBYR X 1.0 X 199,1
UX6KBYR X 1.0 X 855,1
UX6KBYR X 1.0 X 203,1
UX6KBYR X 1.0 X 196,1
UX6KBYR X 1.0 X 192,1
UX6KBYR X 1.0 X 161,1
UX6KBYR X 1.0 X 573,1
5DI5VPH X 0.0 X 105,1
5DI5VPH X 0.0 X 86,1
5DI5VPH X 0.0 X 84,1
5DI5VPH X 0.0 X 386,1
5DI5VPH X 0.0 X 83,1
5DI5VPH X 0.0 X 85,1
I6E9GDL X 0.0 X 195,1
I6E9GDL X 0.0 X 4,1
I6E9GDL X 0.0 X 159,1
I6E9GDL X 0.0 X 105,1
I6E9GDL X 0.0 X 78,1
I6E9GDL X 0.0 X 84,1
I6E9GDL X 0.0 X 92,1
I6E9GDL X 0.0 X 20,1
I6E9GDL X 0.0 X 113,1
I6E9GDL X 0.0 X 79,1
I6E9GDL X 0.0 X 33,1
I6E9GDL X 0.0 X 104,1
I6E9GDL X 0.0 X 83,1
I6E9GDL X 1.0 X 159,1
I6E9GDL X 1.0 X 92,1
I6E9GDL X 1.0 X 33,1
I6E9GDL X 1.0 X 104,1
I6E9GDL X 2.0 X 110,1
I6E9GDL X 2.0 X 78,1
I6E9GDL X 2.0 X 578,1
I6E9GDL X 2.0 X 113,1
I6E9GDL X 2.0 X 79,1
I6E9GDL X 2.0 X 28,1
I6E9GDL X 2.0 X 106,1
I6E9GDL X 2.0 X 33,1
I6E9GDL X 2.0 X 679,1
I6E9GDL X 2.0 X 856,1
I6E9GDL X 3.0 X 110,1
I6E9GDL X 3.0 X 188,1
I6E9GDL X 3.0 X 310,1
I6E9GDL X 3.0 X 195,1
I6E9GDL X 3.0 X 4,1
I6E9GDL X 3.0 X 159,1
I6E9GDL X 3.0 X 78,1
I6E9GDL X 3.0 X 193,1
I6E9GDL X 3.0 X 191,1
I6E9GDL X 3.0 X 92,1
I6E9GDL X 3.0 X 20,1
I6E9GDL X 3.0 X 82,1
I6E9GDL X 3.0 X 113,1
I6E9GDL X 3.0 X 79,1
I6E9GDL X 3.0 X 28,1
I6E9GDL X 3.0 X 106,1
I6E9GDL X 3.0 X 33,1
I6E9GDL X 3.0 X 157,1
I6E9GDL X 3.0 X 180,1
I6E9GDL X 3.0 X 189,1
I6E9GDL X 3.0 X 104,1
I6E9GDL X 3.0 X 176,1
I6E9GDL X 3.0 X 134,1
I6E9GDL X 3.0 X 192,1
I6E9GDL X 3.0 X 81,1
I6E9GDL X 3.0 X 221,1
9NARVEM X 0.0 X 159,1
9NARVEM X 0.0 X 105,1
9NARVEM X 0.0 X 78,1
9NARVEM X 0.0 X 86,1
9NARVEM X 0.0 X 84,1
9NARVEM X 0.0 X 92,1
9NARVEM X 0.0 X 386,1
9NARVEM X 0.0 X 113,1
9NARVEM X 0.0 X 79,1
9NARVEM X 0.0 X 104,1
9NARVEM X 0.0 X 83,1
9NARVEM X 0.0 X 90,1
9NARVEM X 0.0 X 85,1
9NARVEM X 1.0 X 105,1
9NARVEM X 1.0 X 86,1
9NARVEM X 1.0 X 84,1
9NARVEM X 1.0 X 386,1
9NARVEM X 1.0 X 83,1
9NARVEM X 1.0 X 90,1
9NARVEM X 1.0 X 846,1
9NARVEM X 1.0 X 85,1
9NARVEM X 1.0 X 537,1
9NARVEM X 2.0 X 105,1
9NARVEM X 2.0 X 86,1
9NARVEM X 2.0 X 84,1
9NARVEM X 2.0 X 193,1
9NARVEM X 2.0 X 386,1
9NARVEM X 2.0 X 189,1
9NARVEM X 2.0 X 83,1
9NARVEM X 2.0 X 90,1
9NARVEM X 2.0 X 583,1
9NARVEM X 2.0 X 849,1
9NARVEM X 2.0 X 85,1
9NARVEM X 2.0 X 356,1
SYQA58X X 0.0 X 195,1
SYQA58X X 0.0 X 159,1
SYQA58X X 0.0 X 105,1
SYQA58X X 0.0 X 78,1
SYQA58X X 0.0 X 86,1
SYQA58X X 0.0 X 84,1
SYQA58X X 0.0 X 92,1
SYQA58X X 0.0 X 386,1
SYQA58X X 0.0 X 113,1
SYQA58X X 0.0 X 79,1
SYQA58X X 0.0 X 106,1
SYQA58X X 0.0 X 104,1
SYQA58X X 0.0 X 83,1
SYQA58X X 0.0 X 85,1
SYQA58X X 1.0 X 188,1
SYQA58X X 1.0 X 195,1
SYQA58X X 1.0 X 75,1
SYQA58X X 1.0 X 4,1
SYQA58X X 1.0 X 159,1
SYQA58X X 1.0 X 105,1
SYQA58X X 1.0 X 78,1
SYQA58X X 1.0 X 86,1
SYQA58X X 1.0 X 84,1
SYQA58X X 1.0 X 193,1
SYQA58X X 1.0 X 92,1
SYQA58X X 1.0 X 20,1
SYQA58X X 1.0 X 386,1
SYQA58X X 1.0 X 82,1
SYQA58X X 1.0 X 113,1
SYQA58X X 1.0 X 79,1
SYQA58X X 1.0 X 23,1
SYQA58X X 1.0 X 28,1
SYQA58X X 1.0 X 33,1
SYQA58X X 1.0 X 157,1
SYQA58X X 1.0 X 189,1
SYQA58X X 1.0 X 104,1
SYQA58X X 1.0 X 13,1
SYQA58X X 1.0 X 83,1
SYQA58X X 1.0 X 90,1
SYQA58X X 1.0 X 85,1
SYQA58X X 1.0 X 134,1
SYQA58X X 1.0 X 192,1
SYQA58X X 1.0 X 81,1
JDG6YRZ X 0.0 X 110,1
JDG6YRZ X 0.0 X 78,1
JDG6YRZ X 0.0 X 113,1
JDG6YRZ X 0.0 X 79,1
JDG6YRZ X 0.0 X 28,1
JDG6YRZ X 0.0 X 106,1
JDG6YRZ X 0.0 X 856,1
LTEX4RD X 0.0 X 105,1
LTEX4RD X 0.0 X 78,1
LTEX4RD X 0.0 X 84,1
LTEX4RD X 0.0 X 113,1
LTEX4RD X 0.0 X 79,1
LTEX4RD X 0.0 X 106,1
LTEX4RD X 0.0 X 83,1
KF7XCNQ X 0.0 X 105,1
KF7XCNQ X 0.0 X 86,1
KF7XCNQ X 0.0 X 84,1
KF7XCNQ X 0.0 X 193,1
KF7XCNQ X 0.0 X 386,1
KF7XCNQ X 0.0 X 189,1
KF7XCNQ X 0.0 X 83,1
KF7XCNQ X 0.0 X 85,1
KF7XCNQ X 1.0 X 105,1
KF7XCNQ X 1.0 X 86,1
KF7XCNQ X 1.0 X 84,1
KF7XCNQ X 1.0 X 386,1
KF7XCNQ X 1.0 X 189,1
KF7XCNQ X 1.0 X 83,1
KF7XCNQ X 1.0 X 849,1
KF7XCNQ X 1.0 X 356,1
AHD0J09 X 0.0 X 159,1
AHD0J09 X 0.0 X 105,1
AHD0J09 X 0.0 X 78,1
AHD0J09 X 0.0 X 86,1
AHD0J09 X 0.0 X 84,1
AHD0J09 X 0.0 X 386,1
AHD0J09 X 0.0 X 113,1
AHD0J09 X 0.0 X 79,1
AHD0J09 X 0.0 X 106,1
AHD0J09 X 0.0 X 83,1
AHD0J09 X 0.0 X 85,1
WDFQNSL X 0.0 X 199,1
WDFQNSL X 0.0 X 855,1
WDFQNSL X 0.0 X 203,1
WDFQNSL X 0.0 X 196,1
WDFQNSL X 0.0 X 192,1
WDFQNSL X 0.0 X 161,1
WDFQNSL X 0.0 X 573,1
HW9XLUN X 0.0 X 110,1
HW9XLUN X 0.0 X 259,1
HW9XLUN X 0.0 X 78,1
HW9XLUN X 0.0 X 578,1
HW9XLUN X 0.0 X 113,1
HW9XLUN X 0.0 X 79,1
HW9XLUN X 0.0 X 28,1
HW9XLUN X 0.0 X 106,1
HW9XLUN X 0.0 X 115,1
HW9XLUN X 1.0 X 105,1
HW9XLUN X 1.0 X 86,1
HW9XLUN X 1.0 X 84,1
HW9XLUN X 1.0 X 386,1
HW9XLUN X 1.0 X 189,1
HW9XLUN X 1.0 X 83,1
HW9XLUN X 1.0 X 846,1
HW9XLUN X 1.0 X 85,1
E6NGFIS X 0.0 X 105,1
E6NGFIS X 0.0 X 84,1
E6NGFIS X 0.0 X 193,1
E6NGFIS X 0.0 X 20,1
E6NGFIS X 0.0 X 33,1
E6NGFIS X 0.0 X 83,1
CEGWHWL X 0.0 X 195,1
CEGWHWL X 0.0 X 159,1
CEGWHWL X 0.0 X 105,1
CEGWHWL X 0.0 X 78,1
CEGWHWL X 0.0 X 86,1
CEGWHWL X 0.0 X 84,1
CEGWHWL X 0.0 X 92,1
CEGWHWL X 0.0 X 386,1
CEGWHWL X 0.0 X 113,1
CEGWHWL X 0.0 X 79,1
CEGWHWL X 0.0 X 106,1
CEGWHWL X 0.0 X 104,1
CEGWHWL X 0.0 X 83,1
CEGWHWL X 0.0 X 85,1
87PILJG X 0.0 X 78,1
87PILJG X 0.0 X 113,1
87PILJG X 0.0 X 79,1
87PILJG X 0.0 X 199,1
87PILJG X 0.0 X 106,1
87PILJG X 0.0 X 855,1
87PILJG X 0.0 X 203,1
87PILJG X 0.0 X 196,1
87PILJG X 0.0 X 161,1
87PILJG X 0.0 X 573,1
87PILJG X 1.0 X 199,1
87PILJG X 1.0 X 855,1
87PILJG X 1.0 X 203,1
87PILJG X 1.0 X 192,1
87PILJG X 1.0 X 161,1
87PILJG X 1.0 X 573,1
0BSZD9L X 0.0 X 105,1
0BSZD9L X 0.0 X 86,1
0BSZD9L X 0.0 X 84,1
0BSZD9L X 0.0 X 193,1
0BSZD9L X 0.0 X 386,1
0BSZD9L X 0.0 X 189,1
0BSZD9L X 0.0 X 83,1
0BSZD9L X 0.0 X 44,1
0BSZD9L X 0.0 X 43,1
0BSZD9L X 0.0 X 85,1
3HC75OS X 0.0 X 84,1
3HC75OS X 0.0 X 386,1
3HC75OS X 0.0 X 846,1
B6FHRWU X 0.0 X 105,1
B6FHRWU X 0.0 X 86,1
B6FHRWU X 0.0 X 84,1
B6FHRWU X 0.0 X 386,1
B6FHRWU X 0.0 X 85,1
B6FHRWU X 0.0 X 356,1
B6FHRWU X 0.0 X 459,1
B6FHRWU X 0.0 X 537,1
BRY1YV1 X 0.0 X 105,1
BRY1YV1 X 0.0 X 84,1
BRY1YV1 X 0.0 X 386,1
BRY1YV1 X 0.0 X 846,1
9VVME17 X 0.0 X 78,1
9VVME17 X 0.0 X 113,1
9VVME17 X 0.0 X 79,1
9VVME17 X 0.0 X 106,1
9VVME17 X 0.0 X 855,1
9VVME17 X 0.0 X 203,1
9VVME17 X 0.0 X 196,1
9VVME17 X 0.0 X 161,1
9VVME17 X 0.0 X 573,1
9VVME17 X 1.0 X 199,1
9VVME17 X 1.0 X 855,1
9VVME17 X 1.0 X 203,1
9VVME17 X 1.0 X 192,1
9VVME17 X 1.0 X 161,1
9VVME17 X 1.0 X 573,1
NTA2T4F X 0.0 X 92,1
NTA2T4F X 0.0 X 79,1
NTA2T4F X 0.0 X 104,1
8HSPYUT X 0.0 X 4,1
8HSPYUT X 0.0 X 84,1
8HSPYUT X 0.0 X 83,1
K4Z8M0F X 0.0 X 386,1
K4Z8M0F X 0.0 X 356,1
DE2BGLO X 0.0 X 78,1
DE2BGLO X 0.0 X 113,1
DE2BGLO X 0.0 X 199,1
DE2BGLO X 0.0 X 106,1
DE2BGLO X 0.0 X 855,1
DE2BGLO X 0.0 X 203,1
DE2BGLO X 0.0 X 196,1
DE2BGLO X 0.0 X 192,1
DE2BGLO X 0.0 X 161,1
DE2BGLO X 0.0 X 573,1
DE2BGLO X 1.0 X 191,1
DE2BGLO X 1.0 X 199,1
DE2BGLO X 1.0 X 855,1
DE2BGLO X 1.0 X 203,1
DE2BGLO X 1.0 X 196,1
DE2BGLO X 1.0 X 192,1
DE2BGLO X 1.0 X 161,1
DE2BGLO X 1.0 X 573,1
B4287QV X 0.0 X 386,1
B4287QV X 0.0 X 849,1
FOX9968 X 0.0 X 4,1
FOX9968 X 0.0 X 159,1
FOX9968 X 0.0 X 105,1
FOX9968 X 0.0 X 78,1
FOX9968 X 0.0 X 84,1
FOX9968 X 0.0 X 92,1
FOX9968 X 0.0 X 20,1
FOX9968 X 0.0 X 386,1
FOX9968 X 0.0 X 113,1
FOX9968 X 0.0 X 79,1
FOX9968 X 0.0 X 33,1
FOX9968 X 0.0 X 104,1
FOX9968 X 0.0 X 83,1
FOX9968 X 0.0 X 134,1
FOX9968 X 1.0 X 105,1
FOX9968 X 1.0 X 86,1
FOX9968 X 1.0 X 84,1
FOX9968 X 1.0 X 386,1
FOX9968 X 1.0 X 391,1
FOX9968 X 1.0 X 83,1
FOX9968 X 1.0 X 85,1
FOX9968 X 1.0 X 356,1
FOX9968 X 1.0 X 459,1
FOX9968 X 1.0 X 537,1
2IE36J9 X 0.0 X 84,1
2IE36J9 X 0.0 X 386,1
2IE36J9 X 0.0 X 843,1
9WVW2YN X 0.0 X 84,1
9WVW2YN X 0.0 X 386,1
9WVW2YN X 0.0 X 849,1
0XUJKM3 X 0.0 X 195,1
0XUJKM3 X 0.0 X 159,1
0XUJKM3 X 0.0 X 105,1
0XUJKM3 X 0.0 X 78,1
0XUJKM3 X 0.0 X 86,1
0XUJKM3 X 0.0 X 84,1
0XUJKM3 X 0.0 X 92,1
0XUJKM3 X 0.0 X 386,1
0XUJKM3 X 0.0 X 113,1
0XUJKM3 X 0.0 X 79,1
0XUJKM3 X 0.0 X 106,1
0XUJKM3 X 0.0 X 104,1
0XUJKM3 X 0.0 X 83,1
0XUJKM3 X 0.0 X 85,1
0XUJKM3 X 1.0 X 110,1
0XUJKM3 X 1.0 X 259,1
0XUJKM3 X 1.0 X 75,1
0XUJKM3 X 1.0 X 4,1
0XUJKM3 X 1.0 X 159,1
0XUJKM3 X 1.0 X 78,1
0XUJKM3 X 1.0 X 20,1
0XUJKM3 X 1.0 X 578,1
0XUJKM3 X 1.0 X 66,1
0XUJKM3 X 1.0 X 113,1
0XUJKM3 X 1.0 X 79,1
0XUJKM3 X 1.0 X 28,1
0XUJKM3 X 1.0 X 106,1
0XUJKM3 X 1.0 X 33,1
0XUJKM3 X 1.0 X 67,1
0XUJKM3 X 1.0 X 115,1
0XUJKM3 X 1.0 X 134,1
0XUJKM3 X 2.0 X 159,1
0XUJKM3 X 2.0 X 78,1
0XUJKM3 X 2.0 X 113,1
0XUJKM3 X 2.0 X 79,1
0XUJKM3 X 2.0 X 106,1
0XUJKM3 X 2.0 X 33,1
0XUJKM3 X 3.0 X 110,1
0XUJKM3 X 3.0 X 259,1
0XUJKM3 X 3.0 X 195,1
0XUJKM3 X 3.0 X 75,1
0XUJKM3 X 3.0 X 4,1
0XUJKM3 X 3.0 X 159,1
0XUJKM3 X 3.0 X 78,1
0XUJKM3 X 3.0 X 191,1
0XUJKM3 X 3.0 X 92,1
0XUJKM3 X 3.0 X 20,1
0XUJKM3 X 3.0 X 578,1
0XUJKM3 X 3.0 X 66,1
0XUJKM3 X 3.0 X 113,1
0XUJKM3 X 3.0 X 79,1
0XUJKM3 X 3.0 X 23,1
0XUJKM3 X 3.0 X 28,1
0XUJKM3 X 3.0 X 106,1
0XUJKM3 X 3.0 X 33,1
0XUJKM3 X 3.0 X 67,1
0XUJKM3 X 3.0 X 189,1
0XUJKM3 X 3.0 X 104,1
0XUJKM3 X 3.0 X 679,1
0XUJKM3 X 3.0 X 13,1
0XUJKM3 X 3.0 X 547,1
0XUJKM3 X 3.0 X 115,1
0XUJKM3 X 3.0 X 76,1
0XUJKM3 X 3.0 X 134,1
0XUJKM3 X 3.0 X 192,1
0XUJKM3 X 3.0 X 856,1
CFXOJ3A X 0.0 X 159,1
CFXOJ3A X 0.0 X 105,1
CFXOJ3A X 0.0 X 78,1
CFXOJ3A X 0.0 X 86,1
CFXOJ3A X 0.0 X 84,1
CFXOJ3A X 0.0 X 386,1
CFXOJ3A X 0.0 X 113,1
CFXOJ3A X 0.0 X 79,1
CFXOJ3A X 0.0 X 106,1
CFXOJ3A X 0.0 X 83,1
CFXOJ3A X 0.0 X 90,1
CFXOJ3A X 0.0 X 85,1
A27YYJZ X 0.0 X 105,1
A27YYJZ X 0.0 X 78,1
A27YYJZ X 0.0 X 86,1
A27YYJZ X 0.0 X 84,1
A27YYJZ X 0.0 X 113,1
A27YYJZ X 0.0 X 106,1
A27YYJZ X 0.0 X 83,1
A27YYJZ X 0.0 X 90,1
A27YYJZ X 0.0 X 85,1
A27YYJZ X 1.0 X 105,1
A27YYJZ X 1.0 X 86,1
A27YYJZ X 1.0 X 84,1
A27YYJZ X 1.0 X 386,1
A27YYJZ X 1.0 X 83,1
A27YYJZ X 1.0 X 90,1
A27YYJZ X 1.0 X 846,1
A27YYJZ X 1.0 X 419,1
A27YYJZ X 1.0 X 44,1
A27YYJZ X 1.0 X 85,1
A27YYJZ X 1.0 X 356,1
A27YYJZ X 1.0 X 459,1
A27YYJZ X 1.0 X 537,1
NRQP7C1 X 0.0 X 195,1
NRQP7C1 X 0.0 X 159,1
NRQP7C1 X 0.0 X 105,1
NRQP7C1 X 0.0 X 78,1
NRQP7C1 X 0.0 X 86,1
NRQP7C1 X 0.0 X 84,1
NRQP7C1 X 0.0 X 92,1
NRQP7C1 X 0.0 X 386,1
NRQP7C1 X 0.0 X 113,1
NRQP7C1 X 0.0 X 79,1
NRQP7C1 X 0.0 X 106,1
NRQP7C1 X 0.0 X 104,1
NRQP7C1 X 0.0 X 83,1
NRQP7C1 X 0.0 X 85,1
NRQP7C1 X 1.0 X 105,1
NRQP7C1 X 1.0 X 86,1
NRQP7C1 X 1.0 X 84,1
NRQP7C1 X 1.0 X 386,1
NRQP7C1 X 1.0 X 225,1
NRQP7C1 X 1.0 X 391,1
NRQP7C1 X 1.0 X 83,1
NRQP7C1 X 1.0 X 90,1
NRQP7C1 X 1.0 X 846,1
NRQP7C1 X 1.0 X 419,1
NRQP7C1 X 1.0 X 44,1
NRQP7C1 X 1.0 X 85,1
NRQP7C1 X 1.0 X 356,1
NRQP7C1 X 1.0 X 459,1
NRQP7C1 X 1.0 X 537,1
NRQP7C1 X 2.0 X 105,1
NRQP7C1 X 2.0 X 86,1
NRQP7C1 X 2.0 X 84,1
NRQP7C1 X 2.0 X 386,1
NRQP7C1 X 2.0 X 225,1
NRQP7C1 X 2.0 X 83,1
NRQP7C1 X 2.0 X 90,1
NRQP7C1 X 2.0 X 846,1
NRQP7C1 X 2.0 X 419,1
NRQP7C1 X 2.0 X 85,1
NRQP7C1 X 2.0 X 356,1
NRQP7C1 X 2.0 X 459,1
NRQP7C1 X 2.0 X 537,1
NRQP7C1 X 2.0 X 145,1
F2XQL53 X 0.0 X 159,1
F2XQL53 X 0.0 X 105,1
F2XQL53 X 0.0 X 78,1
F2XQL53 X 0.0 X 86,1
F2XQL53 X 0.0 X 84,1
F2XQL53 X 0.0 X 92,1
F2XQL53 X 0.0 X 113,1
F2XQL53 X 0.0 X 79,1
F2XQL53 X 0.0 X 106,1
F2XQL53 X 0.0 X 104,1
F2XQL53 X 0.0 X 83,1
F2XQL53 X 0.0 X 85,1
F2XQL53 X 1.0 X 78,1
F2XQL53 X 1.0 X 113,1
F2XQL53 X 1.0 X 79,1
F2XQL53 X 1.0 X 106,1
6D0HHO2 X 0.0 X 159,1
6D0HHO2 X 0.0 X 105,1
6D0HHO2 X 0.0 X 78,1
6D0HHO2 X 0.0 X 84,1
6D0HHO2 X 0.0 X 92,1
6D0HHO2 X 0.0 X 20,1
6D0HHO2 X 0.0 X 386,1
6D0HHO2 X 0.0 X 113,1
6D0HHO2 X 0.0 X 79,1
6D0HHO2 X 0.0 X 33,1
6D0HHO2 X 0.0 X 104,1
6D0HHO2 X 0.0 X 83,1
6D0HHO2 X 1.0 X 195,1
6D0HHO2 X 1.0 X 4,1
6D0HHO2 X 1.0 X 159,1
6D0HHO2 X 1.0 X 78,1
6D0HHO2 X 1.0 X 191,1
6D0HHO2 X 1.0 X 92,1
6D0HHO2 X 1.0 X 20,1
6D0HHO2 X 1.0 X 113,1
6D0HHO2 X 1.0 X 79,1
6D0HHO2 X 1.0 X 33,1
6D0HHO2 X 1.0 X 157,1
6D0HHO2 X 1.0 X 189,1
6D0HHO2 X 1.0 X 104,1
6D0HHO2 X 1.0 X 192,1
6D0HHO2 X 2.0 X 681,1
6D0HHO2 X 2.0 X 105,1
6D0HHO2 X 2.0 X 84,1
6D0HHO2 X 2.0 X 386,1
6D0HHO2 X 2.0 X 578,1
6D0HHO2 X 2.0 X 113,1
6D0HHO2 X 2.0 X 106,1
6D0HHO2 X 2.0 X 83,1
6D0HHO2 X 2.0 X 583,1
ZB4BKBL X 0.0 X 113,1
ZB4BKBL X 0.0 X 79,1
6IOTVFJ X 0.0 X 4,1
6IOTVFJ X 0.0 X 159,1
6IOTVFJ X 0.0 X 105,1
6IOTVFJ X 0.0 X 78,1
6IOTVFJ X 0.0 X 84,1
6IOTVFJ X 0.0 X 92,1
6IOTVFJ X 0.0 X 20,1
6IOTVFJ X 0.0 X 113,1
6IOTVFJ X 0.0 X 79,1
6IOTVFJ X 0.0 X 33,1
6IOTVFJ X 0.0 X 104,1
6IOTVFJ X 0.0 X 83,1
6IOTVFJ X 1.0 X 78,1
6IOTVFJ X 1.0 X 578,1
6IOTVFJ X 1.0 X 113,1
6IOTVFJ X 1.0 X 79,1
6IOTVFJ X 1.0 X 28,1
6IOTVFJ X 1.0 X 106,1
6IOTVFJ X 1.0 X 856,1
NSE06AE X 0.0 X 105,1
NSE06AE X 0.0 X 86,1
NSE06AE X 0.0 X 84,1
NSE06AE X 0.0 X 386,1
NSE06AE X 0.0 X 846,1
NSE06AE X 0.0 X 356,1
NSE06AE X 0.0 X 459,1
NSE06AE X 0.0 X 537,1
9HGXR5W X 0.0 X 78,1
9HGXR5W X 0.0 X 113,1
9HGXR5W X 0.0 X 79,1
9HGXR5W X 0.0 X 199,1
9HGXR5W X 0.0 X 106,1
9HGXR5W X 0.0 X 855,1
9HGXR5W X 0.0 X 203,1
9HGXR5W X 0.0 X 196,1
9HGXR5W X 0.0 X 161,1
9HGXR5W X 0.0 X 573,1
9HGXR5W X 1.0 X 191,1
9HGXR5W X 1.0 X 199,1
9HGXR5W X 1.0 X 855,1
9HGXR5W X 1.0 X 203,1
9HGXR5W X 1.0 X 196,1
9HGXR5W X 1.0 X 192,1
9HGXR5W X 1.0 X 161,1
9HGXR5W X 1.0 X 573,1
9HGXR5W X 2.0 X 78,1
9HGXR5W X 2.0 X 113,1
9HGXR5W X 2.0 X 199,1
9HGXR5W X 2.0 X 855,1
9HGXR5W X 2.0 X 203,1
9HGXR5W X 2.0 X 547,1
9HGXR5W X 2.0 X 192,1
9HGXR5W X 2.0 X 161,1
9HGXR5W X 2.0 X 573,1
64E7VEE X 0.0 X 105,1
64E7VEE X 0.0 X 86,1
64E7VEE X 0.0 X 84,1
64E7VEE X 0.0 X 386,1
64E7VEE X 0.0 X 85,1
64E7VEE X 0.0 X 356,1
64E7VEE X 0.0 X 459,1
64E7VEE X 0.0 X 537,1
CQSCU9Q X 0.0 X 159,1
CQSCU9Q X 0.0 X 105,1
CQSCU9Q X 0.0 X 78,1
CQSCU9Q X 0.0 X 84,1
CQSCU9Q X 0.0 X 113,1
CQSCU9Q X 0.0 X 79,1
CQSCU9Q X 0.0 X 106,1
CQSCU9Q X 0.0 X 83,1
MNDWS0D X 0.0 X 79,1
WBS15EN X 0.0 X 159,1
WBS15EN X 0.0 X 105,1
WBS15EN X 0.0 X 78,1
WBS15EN X 0.0 X 86,1
WBS15EN X 0.0 X 84,1
WBS15EN X 0.0 X 386,1
WBS15EN X 0.0 X 113,1
WBS15EN X 0.0 X 79,1
WBS15EN X 0.0 X 106,1
WBS15EN X 0.0 X 83,1
WBS15EN X 0.0 X 90,1
WBS15EN X 0.0 X 85,1
WBS15EN X 1.0 X 105,1
WBS15EN X 1.0 X 78,1
WBS15EN X 1.0 X 113,1
WBS15EN X 1.0 X 79,1
WBS15EN X 1.0 X 106,1
WBS15EN X 1.0 X 856,1
9HSH6Q0 X 0.0 X 75,1
9HSH6Q0 X 0.0 X 159,1
9HSH6Q0 X 0.0 X 105,1
9HSH6Q0 X 0.0 X 78,1
9HSH6Q0 X 0.0 X 84,1
9HSH6Q0 X 0.0 X 113,1
9HSH6Q0 X 0.0 X 79,1
9HSH6Q0 X 0.0 X 106,1
9HSH6Q0 X 0.0 X 83,1
9HSH6Q0 X 1.0 X 110,1
9HSH6Q0 X 1.0 X 159,1
9HSH6Q0 X 1.0 X 78,1
9HSH6Q0 X 1.0 X 92,1
9HSH6Q0 X 1.0 X 113,1
9HSH6Q0 X 1.0 X 79,1
